episode,year,cap,auction_volume,tnac,clearing_price,secondary_price,msr_reserve,bank_start_A1,alloc_A1,emissions_A1,trade_qty_A1,trade_cost_A1,green_frac_A1,delta_green_A1,shortfall_A1,penalty_A1,reward_A1,holdings_A1,invest_cost_A1,bid_price_A1,queue_size_A1,emission_shock_A1,cf_shock_A1,cancellation_A1,holding_cost_A1,auction_cost_A1,secondary_net_A1,compliance_surplus_A1,bank_end_A1,mac_reduction_A1,mac_cost_A1,bank_start_A2,alloc_A2,emissions_A2,trade_qty_A2,trade_cost_A2,green_frac_A2,delta_green_A2,shortfall_A2,penalty_A2,reward_A2,holdings_A2,invest_cost_A2,bid_price_A2,queue_size_A2,emission_shock_A2,cf_shock_A2,cancellation_A2,holding_cost_A2,auction_cost_A2,secondary_net_A2,compliance_surplus_A2,bank_end_A2,mac_reduction_A2,mac_cost_A2,bank_start_A3,alloc_A3,emissions_A3,trade_qty_A3,trade_cost_A3,green_frac_A3,delta_green_A3,shortfall_A3,penalty_A3,reward_A3,holdings_A3,invest_cost_A3,bid_price_A3,queue_size_A3,emission_shock_A3,cf_shock_A3,cancellation_A3,holding_cost_A3,auction_cost_A3,secondary_net_A3,compliance_surplus_A3,bank_end_A3,mac_reduction_A3,mac_cost_A3,bank_start_A4,alloc_A4,emissions_A4,trade_qty_A4,trade_cost_A4,green_frac_A4,delta_green_A4,shortfall_A4,penalty_A4,reward_A4,holdings_A4,invest_cost_A4,bid_price_A4,queue_size_A4,emission_shock_A4,cf_shock_A4,cancellation_A4,holding_cost_A4,auction_cost_A4,secondary_net_A4,compliance_surplus_A4,bank_end_A4,mac_reduction_A4,mac_cost_A4,bank_start_A5,alloc_A5,emissions_A5,trade_qty_A5,trade_cost_A5,green_frac_A5,delta_green_A5,shortfall_A5,penalty_A5,reward_A5,holdings_A5,invest_cost_A5,bid_price_A5,queue_size_A5,emission_shock_A5,cf_shock_A5,cancellation_A5,holding_cost_A5,auction_cost_A5,secondary_net_A5,compliance_surplus_A5,bank_end_A5,mac_reduction_A5,mac_cost_A5,bank_start_A6,alloc_A6,emissions_A6,trade_qty_A6,trade_cost_A6,green_frac_A6,delta_green_A6,shortfall_A6,penalty_A6,reward_A6,holdings_A6,invest_cost_A6,bid_price_A6,queue_size_A6,emission_shock_A6,cf_shock_A6,cancellation_A6,holding_cost_A6,auction_cost_A6,secondary_net_A6,compliance_surplus_A6,bank_end_A6,mac_reduction_A6,mac_cost_A6,bank_start_A7,alloc_A7,emissions_A7,trade_qty_A7,trade_cost_A7,green_frac_A7,delta_green_A7,shortfall_A7,penalty_A7,reward_A7,holdings_A7,invest_cost_A7,bid_price_A7,queue_size_A7,emission_shock_A7,cf_shock_A7,cancellation_A7,holding_cost_A7,auction_cost_A7,secondary_net_A7,compliance_surplus_A7,bank_end_A7,mac_reduction_A7,mac_cost_A7,bank_start_A8,alloc_A8,emissions_A8,trade_qty_A8,trade_cost_A8,green_frac_A8,delta_green_A8,shortfall_A8,penalty_A8,reward_A8,holdings_A8,invest_cost_A8,bid_price_A8,queue_size_A8,emission_shock_A8,cf_shock_A8,cancellation_A8,holding_cost_A8,auction_cost_A8,secondary_net_A8,compliance_surplus_A8,bank_end_A8,mac_reduction_A8,mac_cost_A8
0,0,24.0,21.121501124563526,21.59374531431864,41.56432342529297,38.611850956685146,2.878498875436473,5.448877456540751,2.302999973297119,4.904799105176329,1.2164342403411865,43.78184993203524,0.24873068585798846,0.048730685857988454,0.0,0.0,0.15736858430577538,4.063512565002728,603.4196539998838,47.99553680419922,5,0.0,0.0,0,0.0,95.7226,-43.7818,4.0635,4.0635,0.0,0.0,6.408796573098734,5.2803752811408815,5.029766390870136,-0.8654531389474869,-30.363704524051883,0.23107017318554646,0.031070173185546446,0.0,0.0,0.2784978044725961,5.793952324421993,534.8249707749123,46.63964080810547,4,0.0,0.0,0,0.0,219.4752,30.3637,5.794,5.794,0.0,0.0,1.797339654071429,2.121500015258789,3.3363529930643008,-1.4728856086730957,-57.8430872189013,0.42274120242694885,0.022741202426948826,0.8903989324071784,89.03989324071784,0.7098618764151803,0.0,46.30760449172649,78.93960571289062,3,0.0,0.0,0,0.0,88.1787,57.8431,-0.8904,0.0,0.0,0.0,2.8905414414594257,3.30049991607666,3.195688277450368,1.4361860752105713,59.53024033120752,0.43973701340293714,0.039737013402937116,0.0,0.0,0.4595513295502963,4.4315391552962895,714.2239153246214,42.90361785888672,4,0.0,0.0,0,0.0,137.183,-59.5302,4.4315,4.4315,0.0,0.0,2.1106876383947455,2.872499942779541,1.7695000000000003,0.1359923630952835,5.7557131999228375,0.7000000000000001,0.0,0.0,0.0,-0.23122410535063379,3.3496799442695697,418.14389785213336,109.78549194335938,6,0.0,0.0,0,0.006954299442695695,119.3935,-5.7557,3.3497,3.3497,0.0,0.0,1.896075589366589,2.6519999504089355,1.7695000000000003,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,-0.3743928996346598,2.7785755397755243,414.0386785957894,41.56432342529297,2,0.0,0.0,0,0.0012432553977552408,110.2286,-0.0,2.7786,2.7786,0.0,0.0,0.5504283573270992,0.7179999947547913,0.5799077915624307,-0.45027393102645874,-18.072399041565376,0.9237765177460566,0.023776517746056713,0.0,0.0,0.20857546324061949,0.23824662949300102,129.17138163588305,43.894779205322266,3,0.0,0.0,0,0.0,29.8432,18.0724,0.2382,0.2382,0.0,0.0,0.49099860405986323,0.5824999809265137,0.6208811130798292,0.0,0.0,0.914506535502301,0.014506535502301077,0.0,0.0,0.917423284819824,0.4526174719065478,419.9295287454521,84.51496124267578,4,0.0,0.0,0,0.0,24.2112,-0.0,0.4526,0.4526,0.0,0.0
0,1,22.968,20.20605032876024,21.108123630165654,51.93557357788086,53.08163205691344,6.931574616596526,4.063512565002728,5.05151258219006,4.904799105176329,-1.3184645175933838,-67.00419034772767,0.24873068585798846,0.0,0.0,0.0,0.5280038566627343,2.8917615244230763,350.5797278391163,93.2124252319336,6,0.0,0.0,0,0.0,262.3532,67.0042,2.8918,2.8918,0.0,0.0,5.793952324421993,5.05151258219006,5.029766390870136,0.007882833480834961,0.42181577393466796,0.23107017318554646,0.0,0.0,0.0,0.7763308311247401,5.823581349222754,41.450170076666474,113.88177490234375,4,0.0,0.0,0,0.0,262.3532,-0.4218,5.8236,5.8236,0.0,0.0,0.0,5.05151258219006,3.126173380950162,0.0,0.0,0.44996654078370246,0.027225338356753614,0.0,0.0,-0.5907592801619064,1.0349402688327203,529.019754223529,94.92646026611328,2,0.0,0.0,0,0.0,262.3532,-0.0,1.9253,1.0349,0.0,0.0,4.4315391552962895,0.38301257599117733,2.957753910524235,-1.545428991317749,-83.58400438802028,0.4697760833172082,0.030039069914271077,0.0,0.0,0.508330012990579,0.31136882944548283,26.117877522807927,51.93557357788086,3,0.0,0.0,0,0.0,19.892,83.584,0.3114,0.3114,0.0,0.0,3.3496799442695697,2.510499954223633,1.6394397859014829,0.0,0.0,0.7163261166180108,0.016326116618010755,0.0,0.0,-0.019181999052374138,4.220740112591719,224.8941691906075,65.24176025390625,5,0.0,0.0,0,0.01761580433739495,130.3843,-0.0,4.2207,4.2207,0.0,0.0,2.7785755397755243,1.2905000448226929,1.7695000000000003,2.856010675430298,153.0302724707244,0.7000000000000001,0.0,0.0,0.0,0.5341104883188692,5.155586260028514,179.50070800762663,97.42074584960938,3,0.0,0.0,0,0.02501336260028514,67.0229,-153.0303,5.1556,5.1556,0.0,0.0,0.23824662949300102,0.8675000071525574,0.5799077915624307,0.0,0.0,0.9237765177460566,0.0,0.0,0.0,-0.15641777561846784,0.5258388450831277,352.76847280230953,66.18362426757812,4,0.0,0.0,0,0.0,45.0541,-0.0,0.5258,0.5258,0.0,0.0,0.4526174719065478,0.0,0.24034332961009194,0.0,0.0,1.0,0.08549346449769901,0.0,0.0,0.5096875730764214,0.21227414229645583,0.0,40.43281555175781,2,0.0,0.0,0,0.0,0.0,-0.0,0.2123,0.2123,0.0,0.0
0,2,21.980376,19.442114080338275,20.17609133192385,61.152557373046875,66.80021997433863,9.46983653625825,2.8917615244230763,4.860528520084569,4.064295971029131,-1.1943042278289795,-77.01842721081493,0.356281119266509,0.10755043340852055,0.0,0.0,0.27496485579892715,2.493689845649534,269.0571307579301,78.08118438720703,3,0.0,0.0,0,0.0,297.2337,77.0184,2.4937,2.4937,0.0,0.0,5.823581349222754,4.609499931335449,4.911210369937742,-1.4061177968978882,-95.39012505469145,0.24573567568297677,0.014665502497430316,0.0,0.0,0.8318979678361744,4.115753113722572,16.74601065061408,117.15272521972656,3,0.0,0.0,0,0.0,281.8827,95.3901,4.1158,4.1158,0.0,0.0,1.0349402688327203,3.553085509947387,3.126173380950162,0.0,0.0,0.44996654078370246,0.0,0.0,0.0,0.30645490635888634,1.461852397829945,28.189188911178217,61.152557373046875,3,0.0,0.0,0,0.0,217.2803,-0.0,1.4619,1.4619,0.0,0.0,0.31136882944548283,3.0280001163482666,2.8091563113065376,0.0,0.0,0.48814414255301775,0.01836805923580953,0.0,0.0,0.322204424045506,0.5302126344872118,403.32558444622566,75.25818634033203,3,0.0,0.0,0,0.0,185.17,-0.0,0.5302,0.5302,0.0,0.0,4.220740112591719,1.9014999866485596,1.3144636313274867,2.211517333984375,148.3821732219924,0.7647089988382444,0.04838288222023357,0.0,0.0,0.1679191709698972,7.0192938018971684,126.40411667932848,87.74260711669922,4,0.0,0.0,0,0.05047598354905938,116.2816,-148.3822,7.0193,7.0193,0.0,0.0,5.155586260028514,0.8330000042915344,1.6620134710513699,0.0,0.0,0.7139231255114806,0.01392312551148056,0.0,0.0,0.5898816861931678,4.326572793268678,13.488809380678664,89.64878845214844,2,0.0,0.0,0,0.018335525866916235,50.9401,-0.0,4.3266,4.3266,0.0,0.0,0.5258388450831277,0.5270000100135803,0.5180842347729199,0.3889046907424927,26.626801068240866,0.9377637477889323,0.01398723004287572,0.0,0.0,0.8822049495887339,0.9236593110662809,329.3613094136149,76.96115112304688,4,0.0,0.0,0,0.00146532958906901,32.2274,-26.6268,0.9237,0.9237,0.0,0.0,0.21227414229645583,0.12950000166893005,0.24349269588503508,0.0,0.0,1.0,0.0,0.0,0.0,0.5431358568232814,0.09828144808035078,0.0,112.23948669433594,1,0.0,0.0,0,0.0,7.9193,-0.0,0.0983,0.0983,0.0,0.0
0,3,21.035219832,18.30658414895958,20.969315346001743,40.8347282409668,44.3981948586012,12.198472219298667,2.493689845649534,1.652500033378601,3.900693567247093,0.0,0.0,0.37650391330631605,0.020222794039807035,0.0,0.0,0.45549439312814943,0.24549631178104248,65.72662385240656,101.35411071777344,3,0.0,0.0,0,0.0,67.4794,-0.0,0.2455,0.2455,0.0,0.0,4.115753113722572,4.576646037239895,4.7952449115347076,-2.791692018508911,-117.8469958517037,0.26007009575751744,0.014334420074540666,0.0,0.0,0.6486514417927454,1.105462220918847,302.3865762811831,42.02643585205078,3,0.0,0.0,0,0.0,186.8861,117.847,1.1055,1.1055,0.0,0.0,1.461852397829945,4.576646037239895,3.126173380950162,-0.4918919801712036,-20.758269762038708,0.44996654078370246,0.0,0.0,0.0,-0.3983219583049135,2.4204330739484745,366.66180634575494,117.68257904052734,3,0.0,0.0,0,0.0,186.8861,20.7583,2.4204,2.4204,0.0,0.0,0.5302126344872118,4.257500171661377,2.8091563113065376,0.0,0.0,0.48814414255301775,0.0,0.0,0.0,-0.4379522381543906,1.978556494842051,306.84634999202586,51.97661590576172,3,0.0,0.0,0,0.0,173.8539,-0.0,1.9786,1.9786,0.0,0.0,7.0192938018971684,0.8809999823570251,0.8616295984062925,2.8326406478881836,122.82659407939627,0.8592463752309781,0.09453737639273374,0.0,0.0,0.999605273892709,9.871304833736085,694.8910374958232,40.8347282409668,3,0.0,0.0,0,0.08578860436126647,35.9754,-122.8266,9.8713,9.8713,0.0,0.0,4.326572793268678,0.9629999995231628,1.6620134710513699,1.8338841039184937,86.69194353970555,0.7139231255114806,0.0,0.0,0.0,0.2811850432102449,5.461443425658965,519.2209846746699,41.590049743652344,2,0.0,0.0,0,0.029684232190819105,39.3238,-86.6919,5.4614,5.4614,0.0,0.0,0.9236593110662809,0.11299999803304672,0.23785025860799788,-1.0366593090993277,-48.67731652867248,1.0,0.062236252211067655,0.23785025860799788,23.785025860799788,0.690253911323823,0.0,0.0,44.81303787231445,1,0.0,0.0,0,0.0,4.6143,48.6773,-0.2379,0.0,0.0,0.0,0.09828144808035078,0.24799999594688416,0.24349269588503508,-0.34628144402723493,-17.56943072488026,1.0,0.0,0.24349269588503508,24.349269588503507,0.8172715354054416,0.0,0.0,63.699668884277344,1,0.0,0.0,0,0.0,10.127,17.5694,-0.2435,0.0,0.0,0.0
1,0,24.0,20.424442453350565,24.49815644437264,48.98914337158203,50.80407859159886,3.5755575466494336,3.1834875619815937,5.106110613337641,5.281,-1.7611587047576904,-87.4737143338948,0.2,0.0,0.0,0.0,0.4390965991771013,1.2474394705615444,492.48823902317605,56.43937301635742,5,0.0,0.0,0,0.0,250.144,87.4737,1.2474,1.2474,0.0,0.0,8.853246729889532,0.7036105799590402,5.281,0.0,0.0,0.2,0.0,0.0,0.0,0.18204836942802505,4.275857309848573,152.60359208763185,48.98914337158203,4,0.0,0.0,0,0.0,34.4693,-0.0,4.2759,4.2759,0.0,0.0,3.6025046022685108,5.106110613337641,3.3111480292958797,-0.9500075578689575,-47.82244743034039,0.42544523741707285,0.02544523741707283,0.0,0.0,0.09378112912450876,4.447459628441314,30.55173225670152,113.34495544433594,7,0.0,0.0,0,0.0,250.144,47.8224,4.4475,4.4475,0.0,0.0,3.6068225903129423,5.106110613337641,3.209896559865127,0.0,0.0,0.43888968240876725,0.03888968240876722,0.0,0.0,-0.23206431424123175,5.503036643785457,365.2664788024507,87.20957946777344,5,0.0,0.0,0,0.006881918039877668,250.144,-0.0,5.503,5.503,0.0,0.0,1.23007906301233,1.8009999990463257,1.5864689002701677,-1.5269160270690918,-77.89666281428254,0.7226243633782241,0.022624363378224044,0.08230586528060391,8.23058652806039,0.3372415712102001,0.0,527.6585404631775,57.84809875488281,4,0.0,0.0,0,0.0,88.2294,77.8967,-0.0823,0.0,0.0,0.0,1.7148936694047863,1.6380000114440918,1.6470996190745468,0.0,0.0,0.7151298369499942,0.015129836949994147,0.0,0.0,0.7763358852209536,1.7057940617743312,766.142553526726,62.86262512207031,6,0.0,0.0,0,0.0,80.2442,-0.0,1.7058,1.7058,0.0,0.0,1.1833016891814343,0.4325000047683716,0.685,2.3551816940307617,122.86428588677245,0.8999999999999999,0.0,0.0,0.0,0.5997611908963889,3.2859833879805675,399.71925460173486,109.54368591308594,5,0.0,0.0,0,0.02258483387980568,21.1878,-122.8643,3.286,3.286,0.0,0.0,1.1238205383215094,0.531000018119812,0.6430595901277701,1.882900595664978,94.56662098144102,0.9087558266956639,0.008755826695663993,0.0,0.0,0.8096512877144068,2.894661561978529,358.57658353095707,96.6389389038086,4,0.0,0.0,0,0.01930072176786874,26.0132,-94.5666,2.8947,2.8947,0.0,0.0
1,1,22.968,19.665544304551123,23.36023206437032,61.60497283935547,64.320269137419,6.87801324209831,1.2474394705615444,0.0,5.072984462343243,-0.851560115814209,-57.78599092280092,0.22615325266262015,0.02615325266262014,4.677105107595907,467.71051075959076,-0.18350529081824135,0.0,52.89361101333816,43.05979537963867,3,0.0,0.0,0,0.0,0.0,57.786,-4.6771,0.0,0.0,0.0,4.275857309848573,4.916386076137781,5.281,1.612678050994873,101.51660822059875,0.2,0.0,0.0,0.0,0.10608921993518339,5.523921436981227,667.2435111233724,115.26197814941406,5,0.0,0.0,0,0.0,302.8738,-101.5166,5.5239,5.5239,0.0,0.0,4.447459628441314,4.017772035450458,2.959785925225354,0.0,0.0,0.46941939858855236,0.04397416117147951,0.0,0.0,-0.20779301527285213,5.505445738666417,536.3890813998315,61.60497283935547,5,0.0,0.0,0,0.010657668508283855,247.5147,-0.0,5.5054,5.5054,0.0,0.0,5.503036643785457,4.916386076137781,2.8886302031797904,0.0,0.0,0.47971278190909805,0.040823099500330806,0.0,0.0,-0.2986370494669179,7.530792516743446,240.94505074207345,96.39682006835938,3,0.0,0.0,0,0.03197847211973761,302.8738,-0.0,7.5308,7.5308,0.0,0.0,0.0,2.190000057220459,1.5864689002701677,-1.5142922401428223,-93.20334317377365,0.7226243633782241,0.0,0.9930669484731349,99.3066948473135,-0.06933575891763424,0.0,269.57943334232493,66.073974609375,5,0.0,0.0,0,0.0,134.9149,93.2033,-0.9108,0.0,0.0,0.0,1.7057940617743312,2.1440000534057617,1.6068912149546504,0.0,0.0,0.7203381794525716,0.005208342502577401,0.0,0.0,0.09303968656434178,2.2429029002254426,236.94189130082768,117.49589538574219,6,0.0,0.0,0,0.0,132.0811,-0.0,2.2429,2.2429,0.0,0.0,3.2859833879805675,0.5235000252723694,0.5793175353179466,0.0,0.0,0.9220631450275685,0.022063145027568565,0.0,0.0,1.0132170649185197,3.2301658779349904,167.10102732299728,100.04615783691406,5,0.0,0.0,0,0.023611895749580704,32.2502,-0.0,3.2302,3.2302,0.0,0.0,2.894661561978529,0.9574999809265137,0.6430595901277701,0.7531743049621582,51.83857823193284,0.9087558266956639,0.0,0.0,0.0,0.010960070234516152,3.9622762577394304,117.80063390403116,68.5853042602539,5,0.0,0.0,0,0.02997686872547775,58.9868,-51.8386,3.9623,3.9623,0.0,0.0
1,2,21.980376,17.56545486521017,27.995504728290953,47.553443908691406,50.77116357053483,11.292934376888137,0.0,4.391363716302543,4.855233243249166,-1.4851579666137695,-73.75079457664424,0.2543593691255833,0.02820611646296317,6.6261326011563,662.61326011563,-0.24137131699319114,0.0,397.46911451795927,73.79826354980469,2,0.0,0.0,0,0.0,208.8245,73.7508,-1.949,0.0,0.0,0.0,5.523921436981227,4.391363716302543,5.0090815751272615,1.5853993892669678,85.00835758176618,0.23361167180132714,0.033611671801327125,0.0,0.0,0.22974212706238661,6.491602967423475,611.0575663879933,102.53263854980469,4,0.0,0.0,0,0.0,208.8245,-85.0084,6.4916,6.4916,0.0,0.0,5.505445738666417,4.2154998779296875,2.4774272396944057,2.916348457336426,148.05748742551305,0.5309450547151523,0.06152565612659994,0.0,0.0,-0.3157365847413544,10.159866834238125,203.80582069461093,58.194007873535156,2,0.0,0.0,0,0.06443725974696517,200.4615,-148.0575,10.1599,10.1599,0.0,0.0,7.530792516743446,1.2999999523162842,2.398590020912146,-2.9421660900115967,-143.8500122921655,0.5423085168437756,0.06259573493467752,0.0,0.0,0.9829091175598282,3.490036358135988,48.21989165922783,54.10310363769531,2,0.0,0.0,0,0.0,61.8195,143.85,3.49,3.49,0.0,0.0,0.0,0.4287275496686078,1.4940728163004897,0.0,0.0,0.7345927680375088,0.011968404659284726,2.058412215105017,205.8412215105017,0.11578616962855182,0.0,375.8675360461833,47.553443908691406,4,0.0,0.0,0,0.0,20.3875,-0.0,-1.0653,0.0,0.0,0.0,2.2429029002254426,1.6725000143051147,1.3862029115854864,1.4323208332061768,71.44999324051878,0.7482044987787124,0.02786631932614081,0.0,0.0,0.21981519042701775,3.961520836151248,265.22745116575067,88.81045532226562,5,0.0,0.0,0,0.018822164687730184,79.5331,-71.45,3.9615,3.9615,0.0,0.0,3.2301658779349904,0.4945000112056732,0.4939580075679198,-2.1032657623291016,-110.69954213191977,0.9398835057269479,0.017820360699379423,0.0,0.0,1.029719347272626,1.1274421192436423,318.07610618597255,52.612613677978516,4,0.0,0.0,0,0.0038650510789176263,23.5152,110.6995,1.1274,1.1274,0.0,0.0,3.9622762577394304,0.671500027179718,0.5968341527502472,0.5965211391448975,30.315100571885978,0.9192140704462347,0.010458243750570806,0.0,0.0,0.585396081083168,4.633463271313799,133.10490173725637,97.06993103027344,5,0.0,0.0,0,0.03738212042188428,31.9321,-30.3151,4.6335,4.6335,0.0,0.0
1,3,21.035219832,16.171876059238492,29.863932386506278,50.45747375488281,52.35679812489267,16.156278149649644,0.0,4.042969014809623,4.855233243249166,-0.5598467588424683,-29.56717711057422,0.2543593691255833,0.0,7.998243588438312,799.8243588438312,-0.35334759522783965,0.0,125.3954653069466,86.7038803100586,3,0.0,0.0,0,0.0,203.998,29.5672,-1.3721,0.0,0.0,0.0,6.491602967423475,3.2679068641844236,4.941467163976702,2.511324644088745,129.07984673467672,0.24196944821054356,0.008357776409216422,0.0,0.0,0.22892910433646374,7.329367311719942,319.65400979111246,50.45747375488281,4,0.0,0.0,0,0.0,164.8903,-129.0798,7.3294,7.3294,0.0,0.0,10.159866834238125,3.748500108718872,2.4774272396944057,0.0,0.0,0.5309450547151523,0.0,0.0,0.0,-0.2117034011036864,11.430939703262592,175.7393740672065,98.90251159667969,3,0.0,0.0,0,0.07714798843720982,189.1398,-0.0,11.4309,11.4309,0.0,0.0,3.490036358135988,1.278499960899353,2.0087890572809495,1.7561554908752441,98.03091334855026,0.6183876544670857,0.07607913762331009,0.0,0.0,0.895140918864416,4.515902752629636,6.793318963342017,81.26466369628906,2,0.0,0.0,0,0.015027191667082116,64.5099,-98.0309,4.5159,4.5159,0.0,0.0,0.0,3.8340001106262207,1.4940728163004897,-2.90895414352417,-152.92389212704074,0.7345927680375088,0.0,2.6274390643034558,262.7439064303456,-1.0389638875841205,0.0,1.6732558692715986,116.98817443847656,5,0.0,0.0,0,0.0,193.454,152.9239,-0.569,0.0,0.0,0.0,3.961520836151248,0.0,1.0213605636954386,0.0,0.0,0.8270058942008169,0.07880139542210451,0.0,0.0,0.5232180982102654,2.9401602724558096,96.78201276483128,47.42387008666992,3,0.0,0.0,0,0.014081194269126516,0.0,-0.0,2.9402,2.9402,0.0,0.0,1.1274421192436423,0.0,0.22705887741801994,-1.1274421192436423,-55.855377266976056,1.0,0.0601164942730521,0.22705887741801994,22.705887741801995,0.36164188031735595,0.0,0.0,45.704036712646484,2,0.0,0.0,0,0.0,0.0,55.8554,-0.2271,0.0,0.0,0.0,4.633463271313799,0.0,0.44936955018771124,0.3287628866462913,15.831929442974324,0.9500000000000001,0.030785929553765357,0.0,0.0,0.35459677590275474,4.512856607772379,97.40229022651188,48.44065856933594,4,0.0,0.0,0,0.03838802282490812,0.0,-15.8319,4.5129,4.5129,0.0,0.0
1,4,20.109670159392,15.038655763910315,30.729226647840356,76.43275451660156,65.03160555800571,21.227292545131327,0.0,3.7596639409775787,4.195233243249166,0.0,0.0,0.2543593691255833,0.0,8.433812890709898,843.3812890709899,-0.5024405397776612,0.0,169.0042731395272,78.98483276367188,4,0.0,0.0,0,0.0,287.3615,-0.0,-0.4356,0.0,0.6599999999999999,42.89999999999999,7.329367311719942,3.6040000915527344,3.8314190916385984,0.0,0.0,0.30026583063775913,0.058296382427215576,0.0,0.0,0.7405037350814752,7.101948311634078,238.58712442876202,112.90748596191406,4,0.0,0.0,0,0.013548196741761798,275.4637,-0.0,7.1019,7.1019,0.6599999999999999,42.89999999999999,11.430939703262592,0.0,2.414545920254408,0.4376975893974304,32.97839219480011,0.5309450547151523,0.0,0.0,0.0,0.21999847875505654,9.454091372405614,207.88592568332095,53.984718322753906,4,0.0,0.0,0,0.058322724920240016,0.0,-32.9784,9.4541,9.4541,0.06288131943999764,4.087285763599847,4.515902752629636,2.8415000438690186,2.0087890572809495,-2.491290330886841,-160.76696496326315,0.6183876544670857,0.0,0.0,0.0,0.028689059193696784,2.857323408330864,53.38475966491528,106.59178161621094,2,0.0,0.0,0,0.0,217.1837,160.767,2.8573,2.8573,0.0,0.0,0.0,3.7596639409775787,1.1101758391211192,1.9437063075602055,122.5961515568361,0.8041725556851439,0.06957978764763506,0.0,0.0,-1.4688977097523284,1.9657553451132088,107.81538461897188,91.16532897949219,3,0.0,0.0,0,0.0030049158643153007,287.3615,-122.5962,4.5932,1.9658,0.0,0.0,2.9401602724558096,0.7135000228881836,0.7806396283432919,0.06528028845787048,4.704014252702791,0.8772607867586764,0.05025489255785942,0.0,0.0,0.9884895591681134,2.9383009554585717,335.52770124218864,105.85830688476562,3,0.0,0.0,0,0.017673415129436338,54.5348,-4.704,2.9383,2.9383,0.0,0.0,0.0,0.3603277236452218,0.22705887741801994,0.0,0.0,1.0,0.0,0.09379003119081808,9.379003119081808,-0.20374765129479816,0.0,0.0,76.43275451660156,2,0.0,0.0,0,0.0,27.5408,-0.0,0.1333,0.0,0.0,0.0,4.512856607772379,0.0,0.24478114141953417,0.04460614547133446,2.979697289811,0.9941457070410252,0.04414570704102516,0.0,0.0,0.37119955675091654,4.312681611824179,26.905849194578394,44.19415283203125,3,0.0,0.0,0,0.03945509899694878,0.0,-2.9797,4.3127,4.3127,0.0,0.0
2,0,24.0,17.67958751155243,35.93505203519821,81.03638458251953,84.50706177852719,6.3204124884475705,9.734636704484156,4.239293887383271,4.5066989108835225,-0.535103976726532,-43.346039009754804,0.21480584055912913,0.014805840559129119,0.0,0.0,0.36823057139851345,8.932127704257372,464.9059835496208,81.03638458251953,3,0.0,0.0,0,0.02172079337932088,343.537,43.346,8.9321,8.9321,0.6599999999999999,42.89999999999999,8.150217080821903,4.419896877888108,4.6209999999999996,0.0,0.0,0.2,0.0,0.0,0.0,0.21249740522035543,7.949113958710011,549.7548775916825,118.87857818603516,4,0.0,0.0,0,0.010176139587100109,358.1725,-0.0,7.9491,7.9491,0.6599999999999999,42.89999999999999,5.251908497920674,4.419896877888108,2.985024327437566,1.4583412565967389,128.14120953597615,0.40836553677883125,0.008365536778831228,0.0,0.0,-0.34304592306907583,8.145122304967954,38.00841373053258,107.78530883789062,1,0.0,0.0,0,0.036675858138116045,358.1725,-128.1412,8.1451,8.1451,0.46739372862985706,30.38059236094071,6.8882835112506955,2.135999917984009,2.9663753831092285,-0.4151301980018616,-36.99744322511151,0.41161265488325083,0.011612654883250806,0.0,0.0,0.9256829767340684,5.642777848123613,238.92716954496692,112.13490295410156,9,0.0,0.0,0,0.011932147734597703,173.0937,36.9974,5.6428,5.6428,0.45667823888527204,29.68408552754268,1.0590634058301112,0.0,1.6045000000000003,-1.059063405830111,-91.07295377605935,0.7000000000000001,0.0,1.6045,160.45000000000002,0.1401153437115795,0.0,255.18211072567232,48.946720123291016,6,0.0,0.0,0,0.0,0.0,91.073,-1.6045,0.0,0.16499999999999998,10.724999999999998,2.9636073404536485,2.4644999504089355,1.5279489489019216,0.0,0.0,0.7159814302918746,0.015981430291874488,0.0,0.0,-0.28679630897154124,3.9001583419606627,442.791236190033,85.21685791015625,3,0.0,0.0,0,0.016082349186077805,199.7142,-0.0,3.9002,3.9002,0.11226128003681413,7.296983202392918,0.6606742588476825,0.0,0.685,-0.6606742588476825,-52.88005324899777,0.8999999999999999,0.0,0.685,68.5,0.16248554221756095,0.0,325.39794721395594,71.40377044677734,5,0.0,0.0,0,0.0,0.0,52.8801,-0.685,0.0,0.0,0.0,1.2266612355893414,0.0,0.685,1.2116305828094482,98.82525156335348,0.8999999999999999,0.0,0.0,0.0,0.03975071440802429,1.7532918183987896,332.0008038552297,45.73660659790039,2,0.0,0.0,0,0.007257918183987895,0.0,-98.8253,1.7533,1.7533,0.0,0.0
